photo_id,bucket,confidence,vision_brand,vision_line,cf_top_slug,cf_brand,cf_line,brand_agree,expected_slug
band-ddfc9575ddae.jpg,auto-match,0.98,H. Upmann,,h-upmann-by-aj-fernandez,H. Upmann,H. Upmann,brand-agree,h-upmann-by-aj-fernandez
band-de610221a363.jpg,auto-match,0.98,My Father,La Promesa,my-father-belicoso,My Father,My Father,brand-agree,my-father-belicoso
band-decf8a46bf15.jpg,auto-match,0.99,Oliva,Serie V Melanio Gran Reserva Limitada,oliva-serie-v-melanio,Oliva,Serie V Melanio,brand-agree,oliva-serie-v-melanio
band-df13128b795f.jpg,ambiguous,0.822,OLMEC,ESTELI-NICARAGUA,foundation-cigar-co-olmec,Foundation Cigar Co.,Olmec,brand-DIFF,foundation-cigar-co-olmec
band-dfd1dac9b6ff.jpg,auto-match,0.99,Perdomo,10th Anniversary Champagne,perdomo-10th-anniversary-champagne,Perdomo,10th Anniversary Champagne,brand-agree,perdomo-10th-anniversary-champagne
band-dfff0b9f6f86.jpg,auto-match,0.98,THE TABERNACLE,HAVANA SEED CT - NO. 142,the-tabernacle-havana-seed-ct-142,The Tabernacle,Havana Seed CT 142,brand-agree,the-tabernacle-havana-seed-ct-142
band-e03be4074e49.jpg,auto-match,0.99,BYRON,RESERVA 5 AÑOS,byron-reserva-5-anos,Byron,Reserva 5 Años,brand-agree,byron-reserva-5-anos
band-e053cf4f0fa0.jpg,auto-match,0.99,Graycliff,10 Year Vintage,graycliff-10-year-vintage,Graycliff,10 Year Vintage,brand-agree,graycliff-10-year-vintage
band-e22866f7fa99.jpg,ambiguous,0.736,FLORES Y RODRIGUEZ,MICHAEL'S EXCLUSIVE,flores-y-rodriguez-connecticut-valley-reserve-azul,Flores y Rodriguez,Connecticut Valley Reserve Azul,brand-agree,flores-y-rodriguez-connecticut-valley-reserve-azul
band-e2bbcde8e65a.jpg,auto-match,0.99,Padron,Damaso,padron-damaso,Padrón,Dámaso,brand-DIFF,padron-damaso
band-e2e30b6d5738.jpg,auto-match,0.98,Padrón,Anniversary Series,padron-1926-serie-no-35-natural,Padrón,1926 Serie No. 35 Natural,brand-agree,padron-1926-serie-no-35-natural
band-e30f82ff0479.jpg,ambiguous,0.757,La Fontana,Vintage,la-fontana-vintage,La Fontana,Vintage,brand-agree,la-fontana-vintage
band-e3c3e7f2f09a.jpg,auto-match,0.99,CAO,Flathead 554,cao-flathead,CAO,Flathead,brand-agree,cao-flathead
band-e66be8cb0e52.jpg,auto-match,0.99,SURPLUS,SWEET,cao-surplus-sweet,CAO,Surplus Sweet,brand-DIFF,cao-surplus-sweet
band-e67f8315cd55.jpg,auto-match,0.99,God of Fire,Serie,god-of-fire-serie-aniversario,God of Fire,Serie Aniversario,brand-agree,god-of-fire-serie-aniversario
band-e9c633823b75.jpg,auto-match,0.99,Byron,Seleccion 1850,byron-1850,Byron,1850,brand-agree,byron-1850
band-eada3ead49d8.jpg,ambiguous,0.72,TACOS &,BARBACOA,rojas-street-tacos-barbacoa,Rojas,Street Tacos Barbacoa,brand-DIFF,rojas-street-tacos-barbacoa
band-ecbc10b9a8b0.jpg,auto-match,0.99,MONTECRISTO,CLASSIC SERIES,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,brand-agree,montecristo-classic-series-corona-5-5-44
band-edc61e89490d.jpg,auto-match,0.99,Joya de Nicaragua,Cinco Décadas,joya-de-nicaragua-cinco-decadas-el-doctor-belicoso,Joya de Nicaragua,Cinco Decadas El Doctor,brand-agree,joya-de-nicaragua-cinco-decadas-el-doctor-belicoso
band-edf408a15554.jpg,auto-match,0.862,THE TABERNACLE,,foundation-cigar-co-the-tabernacle-churchill,Foundation Cigar Co.,The Tabernacle,brand-DIFF,foundation-cigar-co-the-tabernacle-churchill
band-ee2f7edee769.jpg,auto-match,0.99,EIROA,DARK,eiroa-dark,Eiroa,Dark,brand-agree,eiroa-dark
band-eeeb11eaed5f.jpg,auto-match,0.98,Arturo Fuente,OpusX Lost City,fuente-fuente-opusx,Arturo Fuente,Fuente Fuente OpusX,brand-agree,fuente-fuente-opusx
band-ef0335daa0f1.jpg,auto-match,0.99,Padron,1926 Serie,padron-1926-serie,Padrón,1926 Serie,brand-DIFF,padron-1926-serie
band-f02a92cefaa4.jpg,auto-match,0.99,Flathead,Speed Shop Habano,cao-speed-shop,CAO,Speed Shop,brand-DIFF,cao-speed-shop
band-f06cfe699621.jpg,auto-match,0.98,God of Fire,,angelenos-by-god-of-fire,God of Fire,Angelenos,brand-agree,angelenos-by-god-of-fire
band-f14d7352de3a.jpg,ambiguous,0.602,MBAGO,,tiago-clasico-natural,Tiago,Clasico Natural,brand-DIFF,tiago-clasico-natural
band-f3a828769561.jpg,auto-match,0.898,ASHTON,,ashton-virgin-sun-grown,Ashton,Virgin Sun Grown,brand-agree,ashton-virgin-sun-grown
band-f3a9cccb9780.jpg,auto-match,0.99,Padrón,1926 Serie,padron-1926-serie-no-35-natural,Padrón,1926 Serie No. 35 Natural,brand-agree,padron-1926-serie-no-35-natural
band-f3d9a59b997a.jpg,auto-match,0.98,God of Fire,Serie 2020,god-of-fire-by-don-carlos,God of Fire,God of Fire,brand-agree,god-of-fire-by-don-carlos
band-f3f7b1bfb153.jpg,auto-match,0.98,SOUTHERN DRAW,JACOBS LADDER BRIMSTONE,southern-draw-quickdraw-connecticut-corona-gorda,Southern Draw,Quickdraw Connecticut Corona Gorda,brand-agree,southern-draw-quickdraw-connecticut-corona-gorda
band-f5d1034e3195.jpg,auto-match,0.99,PLASENCIA,ALMA FUERTE,plasencia-alma-fuerte,Plasencia,Alma Fuerte,brand-agree,plasencia-alma-fuerte
band-f7b129610bb6.jpg,ambiguous,0.842,E.P. Carrillo,Endure,ep-carrillo-endure,E.P. Carrillo,Endure,brand-agree,ep-carrillo-endure
band-f7b8df46e91e.jpg,auto-match,0.98,Arturo Fuente,Special,arturo-fuente-hemingway-best-seller-maduro,Arturo Fuente,Hemingway Best Seller Maduro,brand-agree,arturo-fuente-hemingway-best-seller-maduro
band-f7ee1c156bb6.jpg,ambiguous,0.818,Undercrown,,undercrown-10,Drew Estate,Undercrown 10,brand-DIFF,undercrown-10
band-f7fd49b71c45.jpg,ambiguous,0.678,CAMACHO,,camacho-bg-meyer-standard-issue,Camacho,Bg Meyer Standard Issue,brand-agree,camacho-bg-meyer-standard-issue
band-f81831b66f25.jpg,auto-match,0.99,CAO,Surplus Maduro,cao-surplus-maduro,CAO,Surplus Maduro,brand-agree,cao-surplus-maduro
band-f8fa4b900e54.jpg,auto-match,0.99,My Father,La Gran Oferta,my-father-la-gran-oferta-toro,My Father,La Gran Oferta,brand-agree,my-father-la-gran-oferta-toro
band-fb32e169d80f.jpg,auto-match,0.99,D.F.,10th Jubilee,dunbarton-tobacco-trust-10th-jubilee,Dunbarton Tobacco & Trust,10Th Jubilee,brand-DIFF,dunbarton-tobacco-trust-10th-jubilee
band-fb427d557162.jpg,auto-match,0.98,Factory Smokes,,drew-estate-estate-factory-smokes-maduro-gordito,Drew Estate,Estate Factory Smokes Maduro Gordito,brand-DIFF,drew-estate-estate-factory-smokes-maduro-gordito
band-fb757fb25e4f.jpg,auto-match,0.99,Padrón,1964 Anniversary Series,padron-1964-anni-belicoso,Padrón,1964 Anni.,brand-agree,padron-1964-anni-belicoso
band-fc3762ba23ab.jpg,auto-match,0.98,Padron,Family Reserve 1964,padron-1964-anni-belicoso,Padrón,1964 Anni.,brand-DIFF,padron-1964-anni-belicoso
band-fe56f64e010d.jpg,auto-match,0.99,Tatuaje,Cojonu 2012,tatuaje-cojonu-2012-tuxtla,Tatuaje,Cojonu 2012 Tuxtla,brand-agree,tatuaje-cojonu-2012-tuxtla
band-fe6325249bbe.jpg,ambiguous,0.718,Limaje,Corojo,camp-aladino,Aladino,Camp,brand-DIFF,camp-aladino
band-fec746ceb9c8.jpg,auto-match,0.98,Diamond Crown,,diamond-crown-black-diamond-marquis,Diamond Crown,Black Diamond Marquis,brand-agree,diamond-crown-black-diamond-marquis
band-ffba23826bb7.jpg,auto-match,0.98,H. Upmann,1844 Nicaragua,h-upmann-by-aj-fernandez,H. Upmann,H. Upmann,brand-agree,h-upmann-by-aj-fernandez
