photo_id,bucket,confidence,cf_top_slug,cf_brand,cf_line,vision_brand,vision_line,prior_brand,prior_line,prior_vitola,prior_notes,flag,expected_slug
band-d52a0cb438b1.jpg,auto-match,0.99,el-septimo-alexandra-collection,El Septimo,Alexandra Collection,COCO,ALEXANDRA COLLECTION,,,,,,el-septimo-alexandra-collection
band-d59b4c5c260c.jpg,auto-match,0.99,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,Arturo Fuente,Gran Reserva,,,,,,arturo-fuente-gran-reserva-rothschild-natural
band-d610676b30e5.jpg,auto-match,0.99,plasencia-alma-fuerte,Plasencia,Alma Fuerte,PLASENCIA,ALMA FUERTE,,,,,,plasencia-alma-fuerte
band-d761f4025818.jpg,auto-match,0.98,diamond-crown-black-diamond,Diamond Crown,Black Diamond,Black Diamond,,,,,,,diamond-crown-black-diamond
band-d7d90c1b3669.jpg,auto-match,0.99,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,Arturo Fuente,Gran Reserva,,,,,,arturo-fuente-gran-reserva-rothschild-natural
band-d81d17012b33.jpg,auto-match,0.98,la-flor-dominicana-1994,La Flor Dominicana,1994,LA FLOR DOMINICANA,,,,,,,la-flor-dominicana-1994
band-d9af97984c15.jpg,auto-match,0.99,la-gloria-cubana-medio-tiempo-robusto,La Gloria Cubana,Medio Tiempo,La Gloria Cubana,Medio Tiempo,,,,,,la-gloria-cubana-medio-tiempo-robusto
band-d9dc18cec566.jpg,auto-match,0.99,arturo-fuente-gran-reserva-rothschild-natural,Arturo Fuente,Gran Reserva Rothschild Natural,Arturo Fuente,Gran Reserva,,,,,,arturo-fuente-gran-reserva-rothschild-natural
band-da19fc25bda4.jpg,auto-match,0.948,atabey,Atabey,,ATABEY,,,,,,,atabey
band-da2a84d42a47.jpg,auto-match,0.99,oliva-serie-v-melanio,Oliva,Serie V Melanio,OLIVA,Serie V Melanio Gran Reserva Limitada,,,,,,oliva-serie-v-melanio
band-dbd27aeca675.jpg,ambiguous,0.798,havana-q-double-grande,Havana,Q Double Grande,HAVANA Q,,,,,,,havana-q-double-grande
band-dc59f78b0a60.jpg,auto-match,0.98,god-of-fire-by-don-carlos,God of Fire,God of Fire,God of Fire,KBP Special Reserve,,,,,,god-of-fire-by-don-carlos
band-dc73616291ec.jpg,low-confidence,0.487,g-a-r-by-george-rico,G.A.R.,By George Rico,Image is too blurry to identify a brand.,,,,,,,g-a-r-by-george-rico
band-dc7b47884056.jpg,ambiguous,0.514,fonseca-arana,Fonseca,Arana,Image is too blurry to identify text on the band.,,,,,,,fonseca-arana
band-dc895a965dfd.jpg,auto-match,0.99,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,MONTECRISTO,CLASSIC SERIES,,,,,,montecristo-classic-series-corona-5-5-44
band-dd602f2a97dd.jpg,auto-match,0.99,la-flor-dominicana-suave,La Flor Dominicana,Suave,La Flor Dominicana,Suave,,,,,,la-flor-dominicana-suave
band-ddbcaf13320b.jpg,auto-match,0.99,bandolero-clandestinos,Bandolero,Clandestinos,BANDOLERO,SERIE C CLANDESTINOS,,,,,,bandolero-clandestinos
band-dde86e3e281f.jpg,auto-match,0.99,tatuaje-nicaragua-cojonu-2012,Tatuaje,Nicaragua Cojonu 2012,Tatuaje,Cojonu 2012,,,,,,tatuaje-nicaragua-cojonu-2012
band-ddfc9575ddae.jpg,auto-match,0.98,h-upmann-by-aj-fernandez,H. Upmann,H. Upmann,H. Upmann,,,,,,,h-upmann-by-aj-fernandez
band-de610221a363.jpg,auto-match,0.98,my-father-belicoso,My Father,My Father,My Father,La Promesa,,,,,,my-father-belicoso
band-decf8a46bf15.jpg,auto-match,0.99,oliva-serie-v-melanio,Oliva,Serie V Melanio,Oliva,Serie V Melanio Gran Reserva Limitada,,,,,,oliva-serie-v-melanio
band-df13128b795f.jpg,ambiguous,0.822,foundation-cigar-co-olmec,Foundation Cigar Co.,Olmec,OLMEC,ESTELI-NICARAGUA,,,,,,foundation-cigar-co-olmec
band-dfd1dac9b6ff.jpg,auto-match,0.99,perdomo-10th-anniversary-champagne,Perdomo,10th Anniversary Champagne,Perdomo,10th Anniversary Champagne,,,,,,perdomo-10th-anniversary-champagne
band-dfff0b9f6f86.jpg,auto-match,0.98,the-tabernacle-havana-seed-ct-142,The Tabernacle,Havana Seed CT 142,THE TABERNACLE,HAVANA SEED CT - NO. 142,,,,,,the-tabernacle-havana-seed-ct-142
band-e03be4074e49.jpg,auto-match,0.99,byron-reserva-5-anos,Byron,Reserva 5 Años,BYRON,RESERVA 5 AÑOS,,,,,,byron-reserva-5-anos
band-e053cf4f0fa0.jpg,auto-match,0.99,graycliff-10-year-vintage,Graycliff,10 Year Vintage,Graycliff,10 Year Vintage,,,,,,graycliff-10-year-vintage
band-e22866f7fa99.jpg,ambiguous,0.736,flores-y-rodriguez-connecticut-valley-reserve-azul,Flores y Rodriguez,Connecticut Valley Reserve Azul,FLORES Y RODRIGUEZ,MICHAEL'S EXCLUSIVE,,,,,,flores-y-rodriguez-connecticut-valley-reserve-azul
band-e2bbcde8e65a.jpg,auto-match,0.99,padron-damaso,Padrón,Dámaso,Padron,Damaso,,,,,,padron-damaso
band-e2e30b6d5738.jpg,auto-match,0.98,padron-1926-serie-no-35-natural,Padrón,1926 Serie No. 35 Natural,Padrón,Anniversary Series,,,,,,padron-1926-serie-no-35-natural
band-e30f82ff0479.jpg,ambiguous,0.757,la-fontana-vintage,La Fontana,Vintage,La Fontana,Vintage,,,,,,la-fontana-vintage
band-e3c3e7f2f09a.jpg,auto-match,0.99,cao-flathead,CAO,Flathead,CAO,Flathead 554,,,,,,cao-flathead
band-e66be8cb0e52.jpg,auto-match,0.99,cao-surplus-sweet,CAO,Surplus Sweet,SURPLUS,SWEET,,,,,,cao-surplus-sweet
band-e67f8315cd55.jpg,auto-match,0.99,god-of-fire-serie-aniversario,God of Fire,Serie Aniversario,God of Fire,Serie,,,,,,god-of-fire-serie-aniversario
band-e9c633823b75.jpg,auto-match,0.99,byron-1850,Byron,1850,Byron,Seleccion 1850,,,,,,byron-1850
band-eada3ead49d8.jpg,ambiguous,0.72,rojas-street-tacos-barbacoa,Rojas,Street Tacos Barbacoa,TACOS &,BARBACOA,,,,,,rojas-street-tacos-barbacoa
band-ecbc10b9a8b0.jpg,auto-match,0.99,montecristo-classic-series-corona-5-5-44,Montecristo,Classic Series,MONTECRISTO,CLASSIC SERIES,,,,,,montecristo-classic-series-corona-5-5-44
band-edc61e89490d.jpg,auto-match,0.99,joya-de-nicaragua-cinco-decadas-el-doctor-belicoso,Joya de Nicaragua,Cinco Decadas El Doctor,Joya de Nicaragua,Cinco Décadas,,,,,,joya-de-nicaragua-cinco-decadas-el-doctor-belicoso
band-edf408a15554.jpg,auto-match,0.862,foundation-cigar-co-the-tabernacle-churchill,Foundation Cigar Co.,The Tabernacle,THE TABERNACLE,,,,,,,foundation-cigar-co-the-tabernacle-churchill
band-ee2f7edee769.jpg,auto-match,0.99,eiroa-dark,Eiroa,Dark,EIROA,DARK,,,,,,eiroa-dark
band-eeeb11eaed5f.jpg,auto-match,0.98,fuente-fuente-opusx,Arturo Fuente,Fuente Fuente OpusX,Arturo Fuente,OpusX Lost City,,,,,,fuente-fuente-opusx
band-ef0335daa0f1.jpg,auto-match,0.99,padron-1926-serie,Padrón,1926 Serie,Padron,1926 Serie,,,,,,padron-1926-serie
band-f02a92cefaa4.jpg,auto-match,0.99,cao-speed-shop,CAO,Speed Shop,Flathead,Speed Shop Habano,,,,,,cao-speed-shop
band-f06cfe699621.jpg,auto-match,0.98,angelenos-by-god-of-fire,God of Fire,Angelenos,God of Fire,,,,,,,angelenos-by-god-of-fire
band-f14d7352de3a.jpg,ambiguous,0.602,tiago-clasico-natural,Tiago,Clasico Natural,MBAGO,,,,,,,tiago-clasico-natural
band-f3a828769561.jpg,auto-match,0.898,ashton-virgin-sun-grown,Ashton,Virgin Sun Grown,ASHTON,,,,,,,ashton-virgin-sun-grown
band-f3a9cccb9780.jpg,auto-match,0.99,padron-1926-serie-no-35-natural,Padrón,1926 Serie No. 35 Natural,Padrón,1926 Serie,,,,,,padron-1926-serie-no-35-natural
band-f3d9a59b997a.jpg,auto-match,0.98,god-of-fire-by-don-carlos,God of Fire,God of Fire,God of Fire,Serie 2020,,,,,,god-of-fire-by-don-carlos
band-f3f7b1bfb153.jpg,auto-match,0.98,southern-draw-quickdraw-connecticut-corona-gorda,Southern Draw,Quickdraw Connecticut Corona Gorda,SOUTHERN DRAW,JACOBS LADDER BRIMSTONE,,,,,,southern-draw-quickdraw-connecticut-corona-gorda
band-f5d1034e3195.jpg,auto-match,0.99,plasencia-alma-fuerte,Plasencia,Alma Fuerte,PLASENCIA,ALMA FUERTE,,,,,,plasencia-alma-fuerte
band-f7b129610bb6.jpg,ambiguous,0.842,ep-carrillo-endure,E.P. Carrillo,Endure,E.P. Carrillo,Endure,,,,,,ep-carrillo-endure
band-f7b8df46e91e.jpg,auto-match,0.98,arturo-fuente-hemingway-best-seller-maduro,Arturo Fuente,Hemingway Best Seller Maduro,Arturo Fuente,Special,,,,,,arturo-fuente-hemingway-best-seller-maduro
band-f7ee1c156bb6.jpg,ambiguous,0.818,undercrown-10,Drew Estate,Undercrown 10,Undercrown,,,,,,,undercrown-10
band-f7fd49b71c45.jpg,ambiguous,0.678,camacho-bg-meyer-standard-issue,Camacho,Bg Meyer Standard Issue,CAMACHO,,,,,,,camacho-bg-meyer-standard-issue
band-f81831b66f25.jpg,auto-match,0.99,cao-surplus-maduro,CAO,Surplus Maduro,CAO,Surplus Maduro,,,,,,cao-surplus-maduro
band-f8fa4b900e54.jpg,auto-match,0.99,my-father-la-gran-oferta-toro,My Father,La Gran Oferta,My Father,La Gran Oferta,,,,,,my-father-la-gran-oferta-toro
band-fb32e169d80f.jpg,auto-match,0.99,dunbarton-tobacco-trust-10th-jubilee,Dunbarton Tobacco & Trust,10Th Jubilee,D.F.,10th Jubilee,,,,,,dunbarton-tobacco-trust-10th-jubilee
band-fb427d557162.jpg,auto-match,0.98,drew-estate-estate-factory-smokes-maduro-gordito,Drew Estate,Estate Factory Smokes Maduro Gordito,Factory Smokes,,,,,,,drew-estate-estate-factory-smokes-maduro-gordito
band-fb757fb25e4f.jpg,auto-match,0.99,padron-1964-anni-belicoso,Padrón,1964 Anni.,Padrón,1964 Anniversary Series,,,,,,padron-1964-anni-belicoso
band-fc3762ba23ab.jpg,auto-match,0.98,padron-1964-anni-belicoso,Padrón,1964 Anni.,Padron,Family Reserve 1964,,,,,,padron-1964-anni-belicoso
band-fe56f64e010d.jpg,auto-match,0.99,tatuaje-cojonu-2012-tuxtla,Tatuaje,Cojonu 2012 Tuxtla,Tatuaje,Cojonu 2012,,,,,,tatuaje-cojonu-2012-tuxtla
band-fe6325249bbe.jpg,ambiguous,0.718,camp-aladino,Aladino,Camp,Limaje,Corojo,,,,,,camp-aladino
band-fec746ceb9c8.jpg,auto-match,0.98,diamond-crown-black-diamond-marquis,Diamond Crown,Black Diamond Marquis,Diamond Crown,,,,,,,diamond-crown-black-diamond-marquis
band-ffba23826bb7.jpg,auto-match,0.98,h-upmann-by-aj-fernandez,H. Upmann,H. Upmann,H. Upmann,1844 Nicaragua,,,,,,h-upmann-by-aj-fernandez
band-9h6i7j8k9l0m.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9h6i7j8k9l0mxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-9i7j8k9l0m1n.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9i7j8k9l0m1nxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-9j8k9l0m1n2o.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9j8k9l0m1n2oxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-9k9l0m1n2o3p.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9k9l0m1n2o3pxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-9l0m1n2o3p4q.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9l0m1n2o3p4qxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-9m1n2o3p4q5r.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9m1n2o3p4q5rxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-9n2o3p4q5r6s.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9n2o3p4q5r6sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-9o3p4q5r6s7t.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9o3p4q5r6s7txxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-9p4q5r6s7t8u.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9p4q5r6s7t8uxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-9q5r6s7t8u9v.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9q5r6s7t8u9vxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-9r6s7t8u9v0w.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9r6s7t8u9v0wxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design additional variant.
band-9s7t8u9v0w1x.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9s7t8u9v0w1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band additional.
band-9t8u9v0w1x2y.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9t8u9v0w1x2yxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" additional variant.
band-9u9v0w1x2y3z.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9u9v0w1x2y3zxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" additional.
band-9v0w1x2y3z4a.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9v0w1x2y3z4axxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band additional.
band-9w1x2y3z4a5b.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9w1x2y3z4a5bxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo additional.
band-9x2y3z4a5b6c.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9x2y3z4a5b6cxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte additional variant.
band-9y3z4a5b6c7d.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9y3z4a5b6c7dxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan additional variant.
band-9z4a5b6c7d8e.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,9z4a5b6c7d8exxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV additional.
band-10a5b6c7d8e9f.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10a5b6c7d8e9fxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda additional variant.
band-10b6c7d8e9f0g.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10b6c7d8e9f0gxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-10c7d8e9f0g1h.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10c7d8e9f0g1hxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-10d8e9f0g1h2i.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10d8e9f0g1h2ixxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-10e9f0g1h2i3j.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10e9f0g1h2i3jxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-10f0g1h2i3j4k.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10f0g1h2i3j4kxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-10g1h2i3j4k5l.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10g1h2i3j4k5lxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-10h2i3j4k5l6m.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10h2i3j4k5l6mxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-10i3j4k5l6m7n.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10i3j4k5l6m7nxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-10j4k5l6m7n8o.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10j4k5l6m7n8oxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-10k5l6m7n8o9p.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10k5l6m7n8o9pxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-10l6m7n8o9p0q.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10l6m7n8o9p0qxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design additional variant.
band-10m7n8o9p0q1r.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10m7n8o9p0q1rxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band additional.
band-10n8o9p0q1r2s.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10n8o9p0q1r2sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" additional variant.
band-10o9p0q1r2s3t.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10o9p0q1r2s3txxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" additional.
band-10p0q1r2s3t4u.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10p0q1r2s3t4uxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band additional.
band-10q1r2s3t4u5v.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10q1r2s3t4u5vxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo additional.
band-10r2s3t4u5v6w.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10r2s3t4u5v6wxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte additional variant.
band-10s3t4u5v6w7x.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10s3t4u5v6w7xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan additional variant.
band-10t4u5v6w7x8y.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10t4u5v6w7x8yxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV additional.
band-10u5v6w7x8y9z.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10u5v6w7x8y9zxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda additional variant.
band-10v6w7x8y9z0a.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10v6w7x8y9z0axxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-10w7x8y9z0a1b.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10w7x8y9z0a1bxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-10x8y9z0a1b2c.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10x8y9z0a1b2cxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-10y9z0a1b2c3d.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10y9z0a1b2c3dxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-10z0a1b2c3d4e.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,10z0a1b2c3d4exxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-11a1b2c3d4e5f.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11a1b2c3d4e5fxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-11b2c3d4e5f6g.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11b2c3d4e5f6gxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-11c3d4e5f6g7h.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11c3d4e5f6g7hxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-11d4e5f6g7h8i.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11d4e5f6g7h8ixxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-11e5f6g7h8i9j.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11e5f6g7h8i9jxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-11f6g7h8i9j0k.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11f6g7h8i9j0kxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-11g7h8i9j0k1l.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11g7h8i9j0k1lxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-11h8i9j0k1l2m.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11h8i9j0k1l2mxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-11i9j0k1l2m3n.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11i9j0k1l2m3nxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-11j0k1l2m3n4o.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11j0k1l2m3n4oxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-11k1l2m3n4o5p.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11k1l2m3n4o5pxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-11l2m3n4o5p6q.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11l2m3n4o5p6qxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-11m3n4o5p6q7r.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11m3n4o5p6q7rxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-11n4o5p6q7r8s.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11n4o5p6q7r8sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-11o5p6q7r8s9t.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11o5p6q7r8s9txxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
